IDCNTRY,IDBOOK,IDSCHOOL,IDCLASS,IDSTUD,IDTEALIN,IDTEACH,IDLINK,IDPOP,IDGRADER,IDGRADE,IDSUBJ,ITCOURSE,MATSUBJ,SCISUBJ,NMTEACH,NSTEACH,NTEACH,MATWGT,SCIWGT,TCHWGT,JKREP,JKZONE,ASMMAT01,ASMMAT02,ASMMAT03,ASMMAT04,ASMMAT05,ASSSCI01,ASSSCI02,ASSSCI03,ASSSCI04,ASSSCI05,ASMIBM01,ASMIBM02,ASMIBM03,ASMIBM04,ASMIBM05,ASSIBM01,ASSIBM02,ASSIBM03,ASSIBM04,ASSIBM05,VERSION,SCOPE
208.0,16.0,5106.0,510601.0,51060101.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,630.11953,633.34473,600.15941,614.59302,588.60495,583.35821,621.31708,597.84953,590.70974,565.03437,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,1.0,5106.0,510601.0,51060102.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,405.20619,502.36207,501.04257,551.37555,494.72696,503.54903,482.77798,468.50535,478.20461,501.285,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,2.0,5106.0,510601.0,51060103.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,492.25105,485.8839,502.0322,498.20786,482.56833,517.17161,507.92507,510.09901,518.6525,510.70217,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,3.0,5106.0,510601.0,51060104.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,356.88835,359.62062,329.48682,353.09009,308.3457,433.87209,455.84091,390.34713,352.19564,358.81562,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0
208.0,4.0,5106.0,510601.0,51060105.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,441.04301,409.73662,433.97499,437.65767,436.19315,542.45892,476.52226,508.2821,514.3444,465.96435,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0
208.0,5.0,5106.0,510601.0,51060106.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,669.82514,616.73807,654.38868,686.65252,654.01356,695.6105,595.937,651.00922,621.84722,633.00295,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0
208.0,6.0,5106.0,510601.0,51060107.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,539.61047,550.72958,521.1404,534.52424,556.92297,567.19179,577.40294,546.7767,610.25365,613.23549,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0
208.0,8.0,5106.0,510601.0,51060110.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,532.74086,502.36304,507.51784,598.77901,507.90834,561.79518,528.34558,538.41811,555.29605,541.2819,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0
208.0,9.0,5106.0,510601.0,51060111.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,416.15577,402.98289,408.04559,386.21493,410.14175,390.10484,369.02573,404.59738,341.50574,385.36552,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0
208.0,10.0,5106.0,510601.0,51060112.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,524.76266,524.1105,489.6346,503.34386,546.61835,505.47551,549.29837,528.15152,471.5335,510.49546,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,11.0,5106.0,510601.0,51060113.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,494.2228,490.27276,504.3816,472.59809,483.70216,472.88331,444.78293,422.32624,419.74161,409.83402,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,13.0,5106.0,510601.0,51060115.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,544.20681,539.98109,553.71109,548.65957,534.80348,443.15685,399.27436,497.41927,458.13166,467.46148,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0
208.0,14.0,5106.0,510601.0,51060116.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,391.33899,345.10393,433.06464,389.2826,407.50568,384.87702,314.5857,416.82981,288.3559,337.8488,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0
208.0,16.0,5106.0,510601.0,51060117.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,542.01857,614.78183,564.324,519.7,572.18525,508.66587,591.97832,532.6949,479.54935,516.83315,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,1.0,5106.0,510601.0,51060118.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,633.27245,609.80168,551.21328,570.41945,565.15781,575.53457,570.04794,578.30719,549.69542,546.65242,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,2.0,5106.0,510601.0,51060119.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,484.23279,474.95111,492.68342,527.34492,497.04276,570.6567,508.26089,519.70506,532.16365,510.75425,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,4.0,5106.0,510601.0,51060121.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,550.71187,559.13955,516.2414,547.27714,575.28939,600.36456,624.00756,533.30306,549.91697,570.56043,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0
208.0,5.0,5106.0,510601.0,51060122.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,551.64896,536.59216,515.95492,540.49909,593.04263,459.69734,465.88285,487.95173,491.58288,529.00162,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0
208.0,6.0,5106.0,510601.0,51060123.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,428.3953,359.75299,382.07454,331.46732,387.94279,381.09564,376.89031,363.99862,273.55578,361.19027,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
208.0,7.0,5106.0,510601.0,51060124.0,51060101.0,510601.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,19.500566,19.500566,19.500566,1.0,43.0,506.32837,506.49752,518.82805,474.38226,470.58235,470.70027,500.57068,461.8666,436.00878,468.57259,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0
208.0,8.0,5107.0,510702.0,51070201.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,597.38216,575.17652,539.04681,535.85063,555.91278,525.7814,560.97026,555.15784,479.56977,545.45729,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,9.0,5107.0,510702.0,51070202.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,653.11493,672.58734,617.41638,609.28387,628.59988,652.03537,647.39059,637.41082,690.01091,681.54154,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
208.0,10.0,5107.0,510702.0,51070203.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,540.17568,529.18212,569.63337,549.94742,529.04239,578.61766,589.3158,549.80316,582.92996,569.30355,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0
208.0,11.0,5107.0,510702.0,51070204.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,675.53268,632.54122,675.23515,644.05839,644.62633,641.06591,654.51381,609.39534,614.54235,615.45137,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0
208.0,12.0,5107.0,510702.0,51070205.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,555.57064,506.32388,531.04556,480.95336,502.45129,539.36467,538.49923,513.17734,560.21517,539.97214,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0
208.0,13.0,5107.0,510702.0,51070206.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,497.53276,551.96914,581.29076,549.1677,532.05914,493.87512,468.36092,533.35918,467.40225,528.62698,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0
208.0,1.0,5107.0,510702.0,51070209.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,491.49455,503.38961,507.43703,520.35073,512.69723,524.25614,480.04996,553.40715,521.8818,527.81445,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,3.0,5107.0,510702.0,51070211.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,589.39305,578.77728,583.18681,624.02018,625.25417,545.76257,563.35338,582.35758,614.85014,579.4021,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,4.0,5107.0,510702.0,51070212.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,589.72372,659.03424,611.64896,637.06034,635.78083,605.56544,633.47837,606.572,612.66033,656.96515,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,1.0
208.0,5.0,5107.0,510702.0,51070213.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,605.90299,601.33338,628.53549,586.1577,639.0523,547.5669,577.85208,594.69041,581.69036,601.7076,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,6.0,5107.0,510702.0,51070214.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,527.44082,464.83287,554.27781,520.32146,526.23494,541.49472,542.09544,546.06621,558.40944,541.8428,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0
208.0,7.0,5107.0,510702.0,51070215.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,671.89939,625.93973,679.41855,610.14949,630.51779,678.06681,631.76447,630.89654,671.48689,649.14978,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
208.0,15.0,5107.0,510702.0,51070216.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,550.20004,542.32678,550.91418,505.85066,544.28515,513.13186,540.06651,548.95163,559.98935,507.3916,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0
208.0,8.0,5107.0,510702.0,51070217.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,440.00429,486.11588,518.098,473.81945,490.52022,444.17694,562.55571,489.05835,481.29209,516.65102,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,9.0,5107.0,510702.0,51070218.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,581.45239,548.36897,570.68159,589.33987,537.94135,545.05594,556.92431,607.43425,587.50573,566.95701,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,10.0,5107.0,510702.0,51070219.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,489.15719,437.11057,412.23732,423.96823,438.41712,466.05674,450.76842,419.99854,410.45964,415.17281,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,12.0,5107.0,510702.0,51070221.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,559.06099,589.01141,553.91886,606.14074,576.27232,601.98895,566.35213,545.69363,514.17679,531.04494,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,13.0,5107.0,510702.0,51070222.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,609.7739,612.29505,603.30781,633.29082,614.8235,594.97469,548.91846,560.99095,572.97978,573.62471,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,1.0,5107.0,510702.0,51070225.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,665.11713,720.58101,653.08807,672.6884,654.11323,584.70553,618.87967,580.82842,613.10963,566.02097,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,2.0,5107.0,510702.0,51070226.0,51070101.0,510701.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,17.736155,17.736155,17.736155,1.0,57.0,699.58022,697.72005,640.36216,675.00272,653.06765,597.68119,624.25538,579.72129,568.02278,558.11947,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,13.0,5108.0,510802.0,51080201.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,466.2252,496.81902,496.08726,511.41826,541.76083,530.90024,486.9416,527.03619,472.63851,532.92336,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,14.0,5108.0,510802.0,51080202.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,458.09585,438.91177,478.57973,488.2462,472.36618,515.15234,506.8936,523.11695,477.07186,546.98314,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,16.0,5108.0,510802.0,51080203.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,488.49412,446.95894,496.72531,504.15228,499.14328,551.58292,511.15883,519.29224,494.85687,493.01641,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,2.0,5108.0,510802.0,51080205.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,533.4216,506.81332,496.66892,492.83243,552.6155,484.98284,443.75782,480.83565,454.66435,461.3849,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0
208.0,4.0,5108.0,510802.0,51080207.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,451.83835,409.90659,469.21314,501.52413,469.23507,452.93913,428.37014,504.00746,502.14062,446.37811,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0
208.0,6.0,5108.0,510802.0,51080209.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,509.33237,502.2891,477.21746,474.53328,494.5719,497.81725,451.04945,517.03915,464.8631,510.56225,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0
208.0,7.0,5108.0,510802.0,51080210.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,515.49412,495.49254,500.64101,533.72133,514.58604,500.26036,497.33167,469.98678,534.4335,548.21614,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,15.0,5108.0,510802.0,51080211.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,553.50132,565.45625,559.769,560.2971,577.31634,533.11203,555.80162,570.21573,577.75201,595.14114,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,8.0,5108.0,510802.0,51080212.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,568.18186,623.40295,582.70483,578.42891,546.99865,582.58533,597.73163,575.30217,607.04751,550.45459,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,9.0,5108.0,510802.0,51080213.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,408.30777,461.57592,415.70561,435.98461,450.20357,485.55858,430.66758,443.0119,438.46026,471.8186,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,10.0,5108.0,510802.0,51080214.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,566.47187,533.72679,597.73868,582.30809,583.66092,553.49171,537.74313,538.51396,487.98656,541.16122,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,11.0,5108.0,510802.0,51080215.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,528.66938,481.06083,536.66199,493.16249,507.41408,535.98813,522.36776,557.06271,518.79157,514.24616,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,12.0,5108.0,510802.0,51080216.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,582.42239,598.07401,581.8098,544.22812,602.58531,572.52085,598.2297,584.98365,583.77533,597.99942,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,13.0,5108.0,510802.0,51080217.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,500.86376,554.43363,560.83149,579.12177,539.48041,489.98386,440.96462,511.03072,540.0963,516.81149,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0
208.0,14.0,5108.0,510802.0,51080218.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,501.21962,463.77364,529.3388,552.39701,464.57476,521.32636,540.55672,590.31113,540.86599,572.57081,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,1.0
208.0,16.0,5108.0,510802.0,51080219.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,514.58435,523.70342,523.7938,481.44022,499.40844,571.89283,612.48642,626.67144,572.00998,589.56099,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0
208.0,1.0,5108.0,510802.0,51080220.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,680.45621,610.12776,657.43444,673.65701,685.2703,633.21835,559.06575,613.04746,593.42727,588.02467,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,2.0,5108.0,510802.0,51080221.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,427.30717,421.34017,408.00585,456.95162,453.08382,444.02523,470.36705,454.05673,475.20519,468.45876,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0
208.0,3.0,5108.0,510802.0,51080222.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,526.56077,485.08069,537.90534,511.34203,508.09424,480.86347,465.11444,507.94763,520.23505,525.56401,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0
208.0,6.0,5108.0,510802.0,51080225.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,552.08136,549.55756,533.30994,495.38135,580.05797,537.4963,487.45925,508.76448,485.10315,484.36654,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,15.0,5108.0,510802.0,51080227.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,554.48309,582.20332,500.80895,501.59331,587.52651,487.83491,502.66843,428.54589,506.65321,543.92692,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,8.0,5108.0,510802.0,51080228.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,471.46946,469.4445,513.04656,461.68549,504.5751,536.26097,487.71474,545.78261,453.97674,510.28563,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,9.0,5108.0,510802.0,51080229.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,635.49592,601.58649,643.51027,614.95872,613.69759,561.32329,537.35615,602.73688,580.88765,539.60979,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,1.0
208.0,10.0,5108.0,510802.0,51080230.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,516.95017,448.21885,455.30008,441.32805,464.44629,394.10488,439.66676,419.04458,445.18318,454.60851,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,11.0,5108.0,510802.0,51080231.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,537.93059,517.11248,523.57923,520.5059,529.45952,486.16971,501.96924,514.82054,476.50666,472.60142,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0
208.0,12.0,5108.0,510802.0,51080232.0,51080101.0,510801.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,29.375852,29.375852,29.375852,0.0,27.0,528.82429,547.19617,535.06256,515.22719,546.29712,541.15523,559.17816,523.99517,573.90378,514.11852,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0
208.0,9.0,5110.0,511002.0,51100202.0,51100101.0,511001.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.018222,0.0,10.009111,1.0,56.0,559.64647,540.86483,513.87505,522.88506,550.78188,507.06471,511.48617,470.41002,528.34274,512.7326,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,9.0,5110.0,511002.0,51100202.0,51100202.0,511002.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.018222,10.009111,1.0,56.0,559.64647,540.86483,513.87505,522.88506,550.78188,507.06471,511.48617,470.41002,528.34274,512.7326,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
